Message,Label
Please note: Can you send me the notes from today's class? Let me know. Ref7697,ham
Hi! I will call you after work. Have a good day. Ref6364,ham
Reminder: You have won a guaranteed reward. Respond now. Thanks. Offer8458,spam
Reminder: Can you pick up some groceries on your way? Thank you. Ref6909,ham
Hello! Urgent reward notification. Claim before midnight. Let me know. Offer1678,spam
Quick message: Win a brand new phone today. Click to claim your prize. Let me know. Offer9970,spam
"Important: Hey, are we still meeting at 6 pm? Thank you. Ref3835",ham
Reminder: Act now to receive your free gift. Reply when you can. Offer6347,spam
Reminder: Please bring your laptop tomorrow. Let me know. Ref2706,ham
Hello! You are selected for a free prize. Confirm your details. Have a good day. Offer7665,spam
Hello! Claim your exclusive reward before it expires. Offer8205,spam
Important: FREE entry to win a luxury car. Reply WIN now. Let me know. Offer9411,spam
Today: WIN CASH NOW! Reply YES to receive your reward. Reply when you can. Offer5701,spam
Hi! Free coupon available now. Click to redeem. Thanks. Offer7371,spam
Today: The project presentation is on Monday. Thank you. Ref5702,ham
Reminder: You have won a shopping voucher. Click here now. Offer4739,spam
Hi! Urgent reward notification. Claim before midnight. Let me know. Offer9736,spam
Hi! URGENT! You have been selected for a cash reward. Call now. Let me know. Offer2227,spam
"Quick message: Congratulations, your number has won a cash bonus. Let me know. Offer5418",spam
You have been chosen for a free vacation. Have a good day. Offer1592,spam
Just letting you know: Can you pick up some groceries on your way? Have a good day. Ref0107,ham
Hello! Act now to receive your free gift. Thanks. Offer3319,spam
Reminder: Can you pick up some groceries on your way? Please reply. Ref5650,ham
Important: What time does the train arrive? Reply when you can. Ref5233,ham
I am waiting outside the office. Thank you. Ref4250,ham
Important: I will be there in ten minutes. Ref8487,ham
Urgent reward notification. Claim before midnight. Thanks. Offer9225,spam
Hi! I reached safely. Ref8215,ham
Quick message: See you tomorrow morning. Ref8918,ham
Please note: You are the lucky winner of a huge cash prize. Let me know. Offer2259,spam
Don't forget to bring your ID card. Let me know. Ref8235,ham
Hello! You have won a guaranteed reward. Respond now. Offer9284,spam
Reminder: Please bring your laptop tomorrow. Ref2968,ham
Reminder: See you tomorrow morning. Thank you. Ref0561,ham
Please note: The class has been moved to room 204. Ref4870,ham
"Reminder: Hey, are we still meeting at 6 pm? Thank you. Ref7014",ham
Quick message: The weather is nice today. Thanks. Ref9775,ham
Reminder: I am waiting outside the office. Thank you. Ref9383,ham
Just letting you know: You have been chosen for a free vacation. Reply when you can. Offer2493,spam
Congratulations winner! Contact us to collect your prize. Thank you. Offer2659,spam
Hi! Congratulations winner! Contact us to collect your prize. Thanks. Offer8098,spam
Just letting you know: You are selected for a free prize. Confirm your details. Have a good day. Offer5140,spam
Today: You have won a shopping voucher. Click here now. Reply when you can. Offer5613,spam
Just letting you know: Earn money from home with our amazing opportunity. Have a good day. Offer5780,spam
Important: Free coupon available now. Click to redeem. Thanks. Offer5429,spam
Exclusive winner notification. Claim your cash prize. Reply when you can. Offer4366,spam
Important: You have been chosen for a free vacation. Let me know. Offer6751,spam
Today: You are eligible for a special bonus. Apply immediately. Reply when you can. Offer0331,spam
Reminder: Please bring your laptop tomorrow. Reply when you can. Ref9198,ham
Please note: Congratulations! You have won a free prize. Claim now. Please reply. Offer1595,spam
Just letting you know: The meeting starts at 10 am. Reply when you can. Ref6907,ham
Important: Congratulations! You have won a free prize. Claim now. Thanks. Offer2688,spam
Important: Congratulations! You have won a free prize. Claim now. Let me know. Offer7767,spam
Please note: Let me know when you are available. Let me know. Ref5748,ham
Reminder: Special cash offer just for you. Reply now. Offer5531,spam
Hi! Your assignment is due tomorrow. Reply when you can. Ref9305,ham
Today: The class has been moved to room 204. Have a good day. Ref1666,ham
You are eligible for a special bonus. Apply immediately. Thank you. Offer4456,spam
Just letting you know: You are the lucky winner of a huge cash prize. Offer5184,spam
Quick message: Amazing deal! Get your bonus before the offer ends. Let me know. Offer8199,spam
Hello! Your order has been delivered. Please reply. Ref1073,ham
Important: I have sent the documents to your email. Thank you. Ref2834,ham
Quick message: Exclusive offer available only today. Claim now. Thanks. Offer1221,spam
Quick message: Please submit the form before Friday. Ref0257,ham
Hello! You are eligible for a special bonus. Apply immediately. Please reply. Offer4759,spam
Today: Congratulations! You have won a free prize. Claim now. Offer2092,spam
Hello! Claim your exclusive reward before it expires. Thank you. Offer3337,spam
Please note: Let's have lunch together today. Let me know. Ref3104,ham
You are selected for a free prize. Confirm your details. Reply when you can. Offer3968,spam
Quick message: Special promotion! Get 90 percent off today. Thanks. Offer9521,spam
Please note: Get a special discount now! Limited time offer. Thank you. Offer3233,spam
Reminder: Please submit the form before Friday. Let me know. Ref5786,ham
Just letting you know: I am waiting outside the office. Please reply. Ref4567,ham
Hello! You are selected for a free prize. Confirm your details. Thanks. Offer2467,spam
Please note: Exclusive winner notification. Claim your cash prize. Let me know. Offer1142,spam
Hello! You have won a shopping voucher. Click here now. Thank you. Offer9492,spam
Please note: Exclusive winner notification. Claim your cash prize. Please reply. Offer6584,spam
Reminder: FREE entry to win a luxury car. Reply WIN now. Let me know. Offer1844,spam
Today: Congratulations! Your account has received a reward. Offer0387,spam
You have won a shopping voucher. Click here now. Please reply. Offer5150,spam
Please note: Let's have lunch together today. Let me know. Ref7851,ham
Hello! Exclusive offer available only today. Claim now. Thank you. Offer5056,spam
Hi! Congratulations winner! Contact us to collect your prize. Thanks. Offer3308,spam
Today: Earn thousands from home. Join this opportunity now. Offer9160,spam
Reminder: You are eligible for a special bonus. Apply immediately. Thank you. Offer2607,spam
Hello! You have been chosen for a free vacation. Reply when you can. Offer4808,spam
Just letting you know: Amazing deal! Get your bonus before the offer ends. Offer0259,spam
Hello! You have been chosen for a free vacation. Have a good day. Offer5737,spam
Just letting you know: Urgent reward notification. Claim before midnight. Let me know. Offer7322,spam
Quick message: You are eligible for a special bonus. Apply immediately. Offer7298,spam
Hello! Get rich quickly with this incredible money-making offer. Reply when you can. Offer0690,spam
Reminder: Can we reschedule our appointment? Please reply. Ref7121,ham
The project presentation is on Monday. Thank you. Ref4709,ham
Please note: You are eligible for a special bonus. Apply immediately. Let me know. Offer1857,spam
Hello! You are the lucky winner of a huge cash prize. Let me know. Offer9755,spam
Hello! Limited offer! Buy now and get a huge discount. Have a good day. Offer6234,spam
Quick message: Can you pick up some groceries on your way? Have a good day. Ref7500,ham
Reminder: Let's have lunch together today. Thanks. Ref5311,ham
Quick message: Can you share the Wi-Fi password? Reply when you can. Ref6925,ham
The project presentation is on Monday. Please reply. Ref2213,ham
Please note: Earn thousands from home. Join this opportunity now. Offer3052,spam
Happy birthday! Have a wonderful day. Have a good day. Ref8019,ham
"Today: Hey, are we still meeting at 6 pm? Ref0776",ham
Can you share the Wi-Fi password? Thanks. Ref6699,ham
Today: See you tomorrow morning. Ref0755,ham
Act now to receive your free gift. Offer2088,spam
Hello! Get a special discount now! Limited time offer. Offer5862,spam
Please note: Free membership available. Register today. Offer7991,spam
Reminder: The project presentation is on Monday. Please reply. Ref5088,ham
Important: Earn thousands from home. Join this opportunity now. Please reply. Offer8853,spam
Please note: FREE entry to win a luxury car. Reply WIN now. Reply when you can. Offer8950,spam
Reminder: Please bring your laptop tomorrow. Reply when you can. Ref6675,ham
Just letting you know: Special promotion! Get 90 percent off today. Thank you. Offer2355,spam
Hello! Get a special discount now! Limited time offer. Have a good day. Offer7018,spam
Reminder: Happy birthday! Have a wonderful day. Please reply. Ref4087,ham
I will call you after work. Have a good day. Ref4478,ham
Important: Let's have lunch together today. Thank you. Ref3461,ham
Just letting you know: Your assignment is due tomorrow. Ref1142,ham
Reminder: WIN CASH NOW! Reply YES to receive your reward. Thanks. Offer0534,spam
Congratulations! Your account has received a reward. Thanks. Offer1092,spam
Can we reschedule our appointment? Please reply. Ref2741,ham
Just letting you know: Amazing deal! Get your bonus before the offer ends. Let me know. Offer4661,spam
Quick message: I will be there in ten minutes. Ref3280,ham
Hello! Exclusive offer available only today. Claim now. Please reply. Offer5587,spam
Please note: The weather is nice today. Please reply. Ref5955,ham
Amazing deal! Get your bonus before the offer ends. Please reply. Offer5566,spam
Just letting you know: I have sent the documents to your email. Let me know. Ref3544,ham
Reminder: Claim your exclusive reward before it expires. Thank you. Offer7587,spam
Reminder: You are eligible for a special bonus. Apply immediately. Please reply. Offer7028,spam
Important: Congratulations! Your account has received a reward. Thanks. Offer1148,spam
"Today: Congratulations, your number has won a cash bonus. Thanks. Offer2470",spam
Important: I reached safely. Let me know. Ref3603,ham
Just letting you know: The meeting starts at 10 am. Please reply. Ref4391,ham
Can you share the Wi-Fi password? Let me know. Ref4107,ham
Hello! Congratulations winner! Contact us to collect your prize. Let me know. Offer7360,spam
Hello! Exclusive offer available only today. Claim now. Reply when you can. Offer9500,spam
Hi! You are eligible for a special bonus. Apply immediately. Let me know. Offer3122,spam
Reminder: Don't forget to bring your ID card. Thank you. Ref9356,ham
Hi! WIN CASH NOW! Reply YES to receive your reward. Thanks. Offer0926,spam
Important: Can you share the Wi-Fi password? Thank you. Ref9000,ham
Reminder: The meeting starts at 10 am. Please reply. Ref9784,ham
Please note: Please bring your laptop tomorrow. Thank you. Ref2809,ham
Important: Let me know when you are available. Thanks. Ref1460,ham
Important: You have won a shopping voucher. Click here now. Let me know. Offer7889,spam
Can you send me the notes from today's class? Thanks. Ref3884,ham
Just letting you know: Can you share the Wi-Fi password? Have a good day. Ref3024,ham
Hi! Your assignment is due tomorrow. Let me know. Ref8008,ham
Hi! Free gift waiting for you. Claim your reward today. Please reply. Offer6677,spam
"Hello! Hey, are we still meeting at 6 pm? Have a good day. Ref1036",ham
Reminder: Please remind me about the meeting. Thank you. Ref6120,ham
Please note: Please remind me about the meeting. Let me know. Ref4639,ham
Hello! Free gift waiting for you. Claim your reward today. Thanks. Offer9069,spam
URGENT! You have been selected for a cash reward. Call now. Offer3543,spam
Please note: I have sent the documents to your email. Ref9593,ham
Important: Congratulations winner! Contact us to collect your prize. Thank you. Offer6286,spam
Hi! The weather is nice today. Reply when you can. Ref8046,ham
Hello! Let me know when you are available. Please reply. Ref9862,ham
Hi! Limited offer! Buy now and get a huge discount. Thank you. Offer2969,spam
Hi! Congratulations! You have won a free prize. Claim now. Offer3841,spam
Please note: Let's have lunch together today. Ref9474,ham
Reminder: Amazing deal! Get your bonus before the offer ends. Thank you. Offer3958,spam
Hello! Urgent reward notification. Claim before midnight. Let me know. Offer3877,spam
Quick message: Special cash offer just for you. Reply now. Let me know. Offer8626,spam
Just letting you know: You have won a guaranteed reward. Respond now. Reply when you can. Offer9464,spam
Quick message: Thanks for helping me yesterday. Have a good day. Ref7321,ham
Reminder: Congratulations! Your account has received a reward. Reply when you can. Offer8225,spam
Reminder: Limited offer! Buy now and get a huge discount. Please reply. Offer2324,spam
Today: Let me know when you are available. Thank you. Ref3732,ham
Quick message: You have been chosen for a free vacation. Have a good day. Offer6783,spam
Today: Thanks for helping me yesterday. Reply when you can. Ref9330,ham
Today: Free coupon available now. Click to redeem. Have a good day. Offer8391,spam
Quick message: You are eligible for a special bonus. Apply immediately. Thanks. Offer1488,spam
Hi! I have sent the documents to your email. Let me know. Ref0363,ham
Just letting you know: Congratulations! Your account has received a reward. Let me know. Offer5670,spam
Just letting you know: Act now to receive your free gift. Please reply. Offer4159,spam
Reminder: You have been chosen for a free vacation. Let me know. Offer5308,spam
Important: You have won a shopping voucher. Click here now. Please reply. Offer4882,spam
Important: Congratulations winner! Contact us to collect your prize. Please reply. Offer9048,spam
Important: I will be there in ten minutes. Let me know. Ref0190,ham
Quick message: Please submit the form before Friday. Have a good day. Ref3754,ham
Please note: Don't forget to bring your ID card. Have a good day. Ref9607,ham
Just letting you know: Let's have lunch together today. Have a good day. Ref3675,ham
Important: Amazing deal! Get your bonus before the offer ends. Let me know. Offer9060,spam
Hello! I will call you after work. Have a good day. Ref4258,ham
Reminder: Happy birthday! Have a wonderful day. Let me know. Ref5086,ham
Just letting you know: You have won a shopping voucher. Click here now. Offer2450,spam
Just letting you know: You are eligible for a special bonus. Apply immediately. Thank you. Offer7989,spam
Hello! FREE entry to win a luxury car. Reply WIN now. Please reply. Offer5358,spam
Just letting you know: Can we reschedule our appointment? Thanks. Ref6114,ham
I will call you after work. Thanks. Ref9470,ham
The weather is nice today. Please reply. Ref3685,ham
Urgent reward notification. Claim before midnight. Offer5641,spam
Hi! Congratulations winner! Contact us to collect your prize. Please reply. Offer3605,spam
Important: Congratulations winner! Contact us to collect your prize. Have a good day. Offer9131,spam
"Please note: Congratulations, your number has won a cash bonus. Have a good day. Offer8994",spam
Important: WIN CASH NOW! Reply YES to receive your reward. Let me know. Offer9260,spam
Today: I am waiting outside the office. Thank you. Ref7931,ham
Today: Exclusive offer available only today. Claim now. Let me know. Offer4361,spam
Today: Please check the attached report. Let me know. Ref9410,ham
Reminder: You are the lucky winner of a huge cash prize. Let me know. Offer9407,spam
Reminder: Please check the attached report. Ref1522,ham
Just letting you know: You have won a guaranteed reward. Respond now. Offer2020,spam
Hello! I have sent the documents to your email. Let me know. Ref3564,ham
Reminder: Claim your exclusive reward before it expires. Thanks. Offer0129,spam
Can you pick up some groceries on your way? Ref4550,ham
Quick message: Thanks for helping me yesterday. Let me know. Ref9880,ham
Today: Special promotion! Get 90 percent off today. Let me know. Offer5049,spam
Important: Free coupon available now. Click to redeem. Thank you. Offer1926,spam
Important: Congratulations! You have won a free prize. Claim now. Have a good day. Offer5376,spam
Important: The class has been moved to room 204. Thank you. Ref2404,ham
Just letting you know: Earn thousands from home. Join this opportunity now. Let me know. Offer5963,spam
Hello! You are eligible for a special bonus. Apply immediately. Thanks. Offer0010,spam
Reminder: Earn thousands from home. Join this opportunity now. Thanks. Offer8132,spam
Reminder: Can we reschedule our appointment? Ref4025,ham
Important: The class has been moved to room 204. Please reply. Ref2583,ham
Hi! Urgent reward notification. Claim before midnight. Let me know. Offer8847,spam
Please note: Your assignment is due tomorrow. Reply when you can. Ref2238,ham
Important: Claim your exclusive reward before it expires. Thank you. Offer5603,spam
Exclusive winner notification. Claim your cash prize. Have a good day. Offer0345,spam
Hello! Please check the attached report. Let me know. Ref8652,ham
Please note: Can you share the Wi-Fi password? Please reply. Ref6721,ham
Just letting you know: You are the lucky winner of a huge cash prize. Thanks. Offer5302,spam
Hi! You are eligible for a special bonus. Apply immediately. Offer8761,spam
Hi! Earn thousands from home. Join this opportunity now. Let me know. Offer2342,spam
Reminder: Get rich quickly with this incredible money-making offer. Offer3710,spam
Hello! The meeting starts at 10 am. Reply when you can. Ref6170,ham
Reminder: Special promotion! Get 90 percent off today. Please reply. Offer2409,spam
Hello! Congratulations! You have won a free prize. Claim now. Please reply. Offer1656,spam
Important: Please submit the form before Friday. Thanks. Ref1634,ham
Hello! I have sent the documents to your email. Thanks. Ref3299,ham
Today: Your assignment is due tomorrow. Thanks. Ref7133,ham
Important: Happy birthday! Have a wonderful day. Please reply. Ref6830,ham
Hello! The project presentation is on Monday. Let me know. Ref6025,ham
Quick message: Can we reschedule our appointment? Ref6372,ham
Just letting you know: Let me know when you are available. Thanks. Ref9594,ham
Please note: Get a special discount now! Limited time offer. Reply when you can. Offer4666,spam
Reminder: WIN CASH NOW! Reply YES to receive your reward. Let me know. Offer2616,spam
Just letting you know: Congratulations! You have won a free prize. Claim now. Have a good day. Offer4938,spam
Hello! Your assignment is due tomorrow. Have a good day. Ref1301,ham
Hello! Amazing deal! Get your bonus before the offer ends. Reply when you can. Offer7826,spam
Please note: I am waiting outside the office. Have a good day. Ref9931,ham
Reminder: You are selected for a free prize. Confirm your details. Let me know. Offer9334,spam
Please note: Free membership available. Register today. Let me know. Offer5206,spam
"Important: Congratulations, your number has won a cash bonus. Please reply. Offer8455",spam
Reminder: I will be there in ten minutes. Please reply. Ref1857,ham
Quick message: Can you share the Wi-Fi password? Let me know. Ref5204,ham
Please note: Please bring your laptop tomorrow. Reply when you can. Ref9826,ham
I will call you after work. Reply when you can. Ref5846,ham
Reminder: Amazing deal! Get your bonus before the offer ends. Offer8554,spam
Just letting you know: Act now to receive your free gift. Thanks. Offer6053,spam
Reminder: Act now to receive your free gift. Offer7613,spam
Important: Please submit the form before Friday. Ref7833,ham
Please note: Please call me when you reach home. Please reply. Ref7445,ham
Please note: You are selected for a free prize. Confirm your details. Thanks. Offer9829,spam
Today: Your order has been delivered. Reply when you can. Ref0209,ham
"Just letting you know: Congratulations, your number has won a cash bonus. Offer6667",spam
Important: Congratulations! Your account has received a reward. Please reply. Offer8214,spam
Hello! Free membership available. Register today. Thank you. Offer5903,spam
Just letting you know: You are eligible for a special bonus. Apply immediately. Have a good day. Offer4630,spam
Today: The class has been moved to room 204. Thanks. Ref7031,ham
Quick message: Exclusive offer available only today. Claim now. Offer3673,spam
Act now to receive your free gift. Offer5611,spam
Hello! Congratulations! You have won a free prize. Claim now. Reply when you can. Offer3952,spam
Free coupon available now. Click to redeem. Reply when you can. Offer6862,spam
Hello! Congratulations! Your account has received a reward. Have a good day. Offer6755,spam
Hello! Happy birthday! Have a wonderful day. Ref1546,ham
Free gift waiting for you. Claim your reward today. Let me know. Offer3753,spam
I will be there in ten minutes. Thanks. Ref9877,ham
Hi! Earn thousands from home. Join this opportunity now. Please reply. Offer6834,spam
Important: Thanks for helping me yesterday. Thank you. Ref1851,ham
Hi! Limited offer! Buy now and get a huge discount. Have a good day. Offer2442,spam
Hello! See you tomorrow morning. Thank you. Ref1577,ham
Just letting you know: The project presentation is on Monday. Have a good day. Ref8576,ham
Hello! Get rich quickly with this incredible money-making offer. Let me know. Offer6696,spam
Claim your exclusive reward before it expires. Thank you. Offer4849,spam
Free coupon available now. Click to redeem. Let me know. Offer8791,spam
Important: Get rich quickly with this incredible money-making offer. Let me know. Offer0805,spam
Please note: Congratulations! You have won a free prize. Claim now. Offer9516,spam
Quick message: Free membership available. Register today. Let me know. Offer1099,spam
Hi! Win a brand new phone today. Click to claim your prize. Have a good day. Offer3981,spam
Important: Can we reschedule our appointment? Have a good day. Ref9041,ham
Special promotion! Get 90 percent off today. Thank you. Offer5878,spam
Hello! Please call me when you reach home. Please reply. Ref9390,ham
Hi! Can you pick up some groceries on your way? Reply when you can. Ref0984,ham
Hello! Amazing deal! Get your bonus before the offer ends. Thank you. Offer9429,spam
Important: Earn thousands from home. Join this opportunity now. Please reply. Offer9570,spam
Quick message: Earn money from home with our amazing opportunity. Thanks. Offer4318,spam
Please note: Free membership available. Register today. Thanks. Offer5604,spam
Please note: Let's have lunch together today. Thanks. Ref4464,ham
See you tomorrow morning. Thank you. Ref5887,ham
Please note: FREE entry to win a luxury car. Reply WIN now. Have a good day. Offer7884,spam
Hi! Free gift waiting for you. Claim your reward today. Please reply. Offer6736,spam
Quick message: FREE entry to win a luxury car. Reply WIN now. Please reply. Offer5018,spam
Free gift waiting for you. Claim your reward today. Thanks. Offer3016,spam
See you tomorrow morning. Have a good day. Ref5593,ham
Hello! Get a special discount now! Limited time offer. Thank you. Offer9838,spam
The meeting starts at 10 am. Have a good day. Ref2882,ham
Quick message: Can you share the Wi-Fi password? Thank you. Ref2477,ham
Reminder: Can you share the Wi-Fi password? Please reply. Ref6088,ham
Hi! Please bring your laptop tomorrow. Ref7796,ham
Hi! Earn thousands from home. Join this opportunity now. Have a good day. Offer1649,spam
You have been chosen for a free vacation. Offer3254,spam
Important: Your assignment is due tomorrow. Have a good day. Ref3852,ham
Today: Amazing deal! Get your bonus before the offer ends. Reply when you can. Offer5444,spam
Please note: Urgent reward notification. Claim before midnight. Have a good day. Offer3371,spam
Get a special discount now! Limited time offer. Thank you. Offer6679,spam
Please note: Please call me when you reach home. Thank you. Ref6579,ham
Reminder: Congratulations! Your account has received a reward. Let me know. Offer1731,spam
Please note: The project presentation is on Monday. Please reply. Ref3397,ham
Hi! You have won a guaranteed reward. Respond now. Offer4557,spam
Hi! Exclusive winner notification. Claim your cash prize. Have a good day. Offer6190,spam
Congratulations! Your account has received a reward. Offer1843,spam
See you tomorrow morning. Please reply. Ref3373,ham
Today: Please remind me about the meeting. Thank you. Ref4994,ham
Hi! The project presentation is on Monday. Ref9336,ham
Hello! Special promotion! Get 90 percent off today. Offer1181,spam
Important: I have sent the documents to your email. Ref5961,ham
"Please note: Hey, are we still meeting at 6 pm? Thanks. Ref0181",ham
Quick message: Limited offer! Buy now and get a huge discount. Let me know. Offer4074,spam
Can you pick up some groceries on your way? Let me know. Ref3347,ham
Important: Please check the attached report. Thank you. Ref8933,ham
Please note: Earn money from home with our amazing opportunity. Let me know. Offer4984,spam
Hello! Your order has been delivered. Thank you. Ref2428,ham
Hello! The weather is nice today. Thank you. Ref4234,ham
Please note: Happy birthday! Have a wonderful day. Ref7081,ham
Can you share the Wi-Fi password? Let me know. Ref8739,ham
Quick message: URGENT! You have been selected for a cash reward. Call now. Thanks. Offer8714,spam
Hi! I am going to the market now. Thanks. Ref0174,ham
Important: Don't forget to bring your ID card. Thank you. Ref6490,ham
Quick message: Your assignment is due tomorrow. Thank you. Ref3607,ham
Today: Earn money from home with our amazing opportunity. Reply when you can. Offer3048,spam
Just letting you know: Congratulations winner! Contact us to collect your prize. Offer4335,spam
Hi! URGENT! You have been selected for a cash reward. Call now. Have a good day. Offer5203,spam
Hi! WIN CASH NOW! Reply YES to receive your reward. Please reply. Offer0023,spam
Today: Limited offer! Buy now and get a huge discount. Please reply. Offer0650,spam
"Important: Congratulations, your number has won a cash bonus. Offer0273",spam
Thanks for helping me yesterday. Reply when you can. Ref1390,ham
Important: Congratulations! You have won a free prize. Claim now. Please reply. Offer5995,spam
Reminder: Special cash offer just for you. Reply now. Thank you. Offer9455,spam
Reminder: I reached safely. Reply when you can. Ref4973,ham
Free gift waiting for you. Claim your reward today. Thank you. Offer2438,spam
"Hi! Congratulations, your number has won a cash bonus. Thanks. Offer6912",spam
Reminder: FREE entry to win a luxury car. Reply WIN now. Thank you. Offer9982,spam
Your order has been delivered. Thanks. Ref9392,ham
Hello! Your order has been delivered. Let me know. Ref5882,ham
Reminder: See you tomorrow morning. Ref6533,ham
Free membership available. Register today. Please reply. Offer5466,spam
Hello! FREE entry to win a luxury car. Reply WIN now. Thank you. Offer8687,spam
"Please note: Congratulations, your number has won a cash bonus. Thank you. Offer0032",spam
Quick message: Urgent reward notification. Claim before midnight. Let me know. Offer5650,spam
Hello! Congratulations winner! Contact us to collect your prize. Offer7084,spam
Today: Congratulations winner! Contact us to collect your prize. Please reply. Offer0458,spam
"Hey, are we still meeting at 6 pm? Let me know. Ref7831",ham
Hi! WIN CASH NOW! Reply YES to receive your reward. Offer2752,spam
Hi! Free membership available. Register today. Offer4389,spam
Please note: You have won a guaranteed reward. Respond now. Thanks. Offer6151,spam
Hi! Free membership available. Register today. Have a good day. Offer7995,spam
Hello! Congratulations winner! Contact us to collect your prize. Thanks. Offer3979,spam
Hello! The project presentation is on Monday. Ref5347,ham
Hello! Thanks for helping me yesterday. Ref3286,ham
Reminder: Your order has been delivered. Ref5868,ham
Important: Get a special discount now! Limited time offer. Please reply. Offer1572,spam
Hi! Free membership available. Register today. Thank you. Offer3141,spam
Reminder: Urgent reward notification. Claim before midnight. Offer8170,spam
Reminder: Free membership available. Register today. Reply when you can. Offer1329,spam
Hi! I reached safely. Thank you. Ref8842,ham
Important: Special promotion! Get 90 percent off today. Please reply. Offer3013,spam
Hi! Get a special discount now! Limited time offer. Thank you. Offer1299,spam
Hi! Claim your exclusive reward before it expires. Thank you. Offer2638,spam
Quick message: You have won a shopping voucher. Click here now. Please reply. Offer9460,spam
Reminder: Exclusive offer available only today. Claim now. Please reply. Offer7038,spam
Hello! WIN CASH NOW! Reply YES to receive your reward. Offer2766,spam
Quick message: Get rich quickly with this incredible money-making offer. Let me know. Offer1024,spam
Hi! The weather is nice today. Please reply. Ref6016,ham
Please remind me about the meeting. Ref9215,ham
Today: Can you share the Wi-Fi password? Ref6285,ham
Quick message: I will be there in ten minutes. Let me know. Ref8628,ham
Just letting you know: Please call me when you reach home. Please reply. Ref9722,ham
Hello! Congratulations winner! Contact us to collect your prize. Thanks. Offer6306,spam
Reminder: You are the lucky winner of a huge cash prize. Have a good day. Offer6693,spam
Quick message: What time does the train arrive? Let me know. Ref2016,ham
Today: I will be there in ten minutes. Please reply. Ref9533,ham
Just letting you know: URGENT! You have been selected for a cash reward. Call now. Thanks. Offer9329,spam
Reminder: Thanks for helping me yesterday. Ref8640,ham
Today: What time does the train arrive? Please reply. Ref1564,ham
Important: Can you share the Wi-Fi password? Let me know. Ref1356,ham
Please note: Can you share the Wi-Fi password? Ref7960,ham
Today: Claim your exclusive reward before it expires. Please reply. Offer6114,spam
Please note: See you tomorrow morning. Let me know. Ref2980,ham
Hi! Can we reschedule our appointment? Thanks. Ref8789,ham
Just letting you know: Free gift waiting for you. Claim your reward today. Thanks. Offer3246,spam
Your order has been delivered. Reply when you can. Ref2145,ham
Reminder: Your order has been delivered. Thanks. Ref7310,ham
Hello! Please remind me about the meeting. Thanks. Ref0544,ham
Can you send me the notes from today's class? Thanks. Ref0777,ham
Reminder: Amazing deal! Get your bonus before the offer ends. Let me know. Offer0906,spam
Hi! Exclusive winner notification. Claim your cash prize. Offer4708,spam
"Hello! Congratulations, your number has won a cash bonus. Have a good day. Offer1338",spam
Today: Please submit the form before Friday. Reply when you can. Ref4854,ham
Reminder: The meeting starts at 10 am. Let me know. Ref4242,ham
Hello! You have won a shopping voucher. Click here now. Offer8959,spam
Important: Win a brand new phone today. Click to claim your prize. Thank you. Offer9555,spam
Reminder: I am going to the market now. Let me know. Ref0094,ham
Today: You have been chosen for a free vacation. Please reply. Offer4414,spam
Act now to receive your free gift. Thanks. Offer4993,spam
Today: Free gift waiting for you. Claim your reward today. Thank you. Offer1083,spam
Please note: Limited offer! Buy now and get a huge discount. Have a good day. Offer0419,spam
Quick message: Special cash offer just for you. Reply now. Thanks. Offer2946,spam
Today: Get a special discount now! Limited time offer. Have a good day. Offer1130,spam
Free gift waiting for you. Claim your reward today. Offer4100,spam
"Please note: Hey, are we still meeting at 6 pm? Let me know. Ref4466",ham
Important: What time does the train arrive? Let me know. Ref7092,ham
Please note: Are you free this evening? Ref2122,ham
Can you share the Wi-Fi password? Thanks. Ref3338,ham
Hi! Congratulations! You have won a free prize. Claim now. Have a good day. Offer1193,spam
Hi! Congratulations! You have won a free prize. Claim now. Have a good day. Offer7127,spam
Just letting you know: Exclusive winner notification. Claim your cash prize. Let me know. Offer9374,spam
Important: Win a brand new phone today. Click to claim your prize. Offer8967,spam
Important: Special promotion! Get 90 percent off today. Thank you. Offer2781,spam
"Reminder: Hey, are we still meeting at 6 pm? Let me know. Ref2090",ham
Today: I am waiting outside the office. Thanks. Ref1116,ham
Important: Congratulations! Your account has received a reward. Let me know. Offer3291,spam
Hi! Please submit the form before Friday. Let me know. Ref6352,ham
Reminder: Let's have lunch together today. Have a good day. Ref1610,ham
Important: Urgent reward notification. Claim before midnight. Offer8493,spam
Earn thousands from home. Join this opportunity now. Offer1097,spam
Important: Can you pick up some groceries on your way? Reply when you can. Ref2011,ham
Hello! Please call me when you reach home. Let me know. Ref8123,ham
Hi! The project presentation is on Monday. Ref0704,ham
Today: Congratulations! You have won a free prize. Claim now. Thank you. Offer7152,spam
Can you share the Wi-Fi password? Reply when you can. Ref2888,ham
Quick message: I reached safely. Have a good day. Ref6764,ham
Today: See you tomorrow morning. Thanks. Ref4228,ham
Reminder: Please call me when you reach home. Please reply. Ref5970,ham
Hello! Get a special discount now! Limited time offer. Thank you. Offer2118,spam
Reminder: Congratulations winner! Contact us to collect your prize. Thank you. Offer8062,spam
Please note: Don't forget to bring your ID card. Ref3158,ham
Important: Amazing deal! Get your bonus before the offer ends. Please reply. Offer7264,spam
Hi! The class has been moved to room 204. Please reply. Ref3874,ham
Quick message: Win a brand new phone today. Click to claim your prize. Offer1747,spam
